scenario,run_id,t_s,T_h_in_K,T_h_out_K,T_c_in_K,T_c_out_K,delta_P_Pa,U_mean_W_m2K,delta_f_mean_m,delta_f_max_m,freezing_alarm,early_stop,t_h,group,U_ideal,dP_ideal,T_h_out_ideal,T_c_out_ideal,Q_ideal,eps_ideal,U_error,dP_error,T_h_out_error,T_c_out_error,dP_meas_unc,dP_ideal_unc,dP_error_unc
gradual_freezing,1,71329.5,248.311,167.629,115.708,171.625,992.555,211.585,0.000823244,0.0012879,1,0,19.81375,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.042790574948384,374.1142350702229,10.661140555308378,-6.613111094407543,1.98511,61.844076492977706,61.87592794440644
gradual_freezing,1,71389.6,247.562,167.324,115.203,171.025,989.375,211.572,0.00082355,0.00128842,1,0,19.830444444444446,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.05579057494839,370.93423507022294,10.3561405553084,-7.213111094407537,1.97875,61.844076492977706,61.87572422874562
gradual_freezing,1,71449.6,248.203,167.052,115.376,171.638,992.931,211.559,0.000823855,0.00128893,1,0,19.84711111111111,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.068790574948395,374.490235070223,10.08414055530838,-6.600111094407538,1.985862,61.844076492977706,61.87595207471414
gradual_freezing,1,71509.7,249.056,168.33,115.339,172.098,993.111,211.546,0.000824159,0.00128944,1,0,19.863805555555555,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.0817905749484,374.67023507022293,11.3621405553084,-6.14011109440753,1.986222,61.844076492977706,61.87596362968872
gradual_freezing,1,71569.7,248.858,166.217,115.561,171.977,992.35,211.533,0.000824463,0.00128995,1,0,19.88047222222222,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.094790574948405,373.90923507022296,9.2491405553084,-6.261111094407539,1.9847000000000001,61.844076492977706,61.87591479210047
gradual_freezing,1,71629.7,248.545,167.332,115.229,171.542,993.406,211.52,0.000824767,0.00129046,1,0,19.89713888888889,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.10779057494838,374.9652350702229,10.364140555308381,-6.6961110944075415,1.986812,61.844076492977706,61.875982571532724
gradual_freezing,1,71689.8,248.519,167.034,115.51,171.331,996.401,211.508,0.00082507,0.00129097,1,0,19.913833333333333,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.11979057494838,377.9602350702229,10.06614055530838,-6.907111094407554,1.992802,61.844076492977706,61.87617519757085
gradual_freezing,1,71749.8,248.104,167.052,115.057,171.427,994.568,211.495,0.000825373,0.00129148,1,0,19.930500000000002,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.13279057494839,376.1272350702229,10.08414055530838,-6.811111094407551,1.989136,61.844076492977706,61.8760572378022
gradual_freezing,1,71809.9,248.252,167.488,115.49,171.616,993.943,211.482,0.000825675,0.00129198,1,0,19.947194444444442,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.14579057494839,375.5022350702229,10.520140555308387,-6.622111094407529,1.987886,61.844076492977706,61.87601706653616
gradual_freezing,1,71869.9,247.79,167.474,115.568,171.432,997.874,211.469,0.000825977,0.00129249,1,0,19.96386111111111,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.1587905749484,379.43323507022296,10.506140555308377,-6.806111094407555,1.995748,61.844076492977706,61.87627014735764
gradual_freezing,1,71930.0,247.761,168.506,114.861,171.444,994.987,211.457,0.000826279,0.001293,1,0,19.980555555555554,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.1707905749484,376.5462350702229,11.538140555308388,-6.794111094407555,1.989974,61.844076492977706,61.87608418274345
gradual_freezing,1,71990.0,248.979,167.416,115.642,171.582,992.884,211.444,0.00082658,0.0012935,1,0,19.997222222222224,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.183790574948404,374.44323507022295,10.448140555308385,-6.6561110944075494,1.985768,61.844076492977706,61.87594905792639
gradual_freezing,1,72050.0,247.933,168.148,115.571,171.98,996.711,211.431,0.00082688,0.00129401,1,0,20.01388888888889,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.19679057494838,378.27023507022295,11.180140555308384,-6.258111094407553,1.993422,61.844076492977706,61.876195168573204
gradual_freezing,1,72110.1,248.721,168.156,115.116,171.503,994.213,211.419,0.000827181,0.00129451,1,0,20.030583333333336,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.20879057494838,375.7722350702229,11.188140555308394,-6.735111094407557,1.988426,61.844076492977706,61.87603441742816
gradual_freezing,1,72170.1,248.472,167.299,115.742,171.385,998.461,211.406,0.000827481,0.00129501,1,0,20.047250000000002,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.221790574948386,380.02023507022295,10.331140555308394,-6.853111094407552,1.996922,61.844076492977706,61.87630802450452
gradual_freezing,1,72230.2,249.177,167.858,115.786,171.407,996.425,211.394,0.00082778,0.00129552,1,0,20.063944444444445,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.23379057494839,377.9842350702229,10.890140555308392,-6.831111094407532,1.99285,61.844076492977706,61.876176743491335
gradual_freezing,1,72290.2,248.095,167.48,115.156,172.208,998.515,211.381,0.000828079,0.00129602,1,0,20.08061111111111,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.24679057494839,380.0742350702229,10.512140555308378,-6.030111094407545,1.99703,61.844076492977706,61.87631151006157
gradual_freezing,1,72350.2,249.081,167.99,115.369,171.34,992.892,211.368,0.000828378,0.00129652,1,0,20.097277777777776,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.2597905749484,374.451235070223,11.022140555308397,-6.89811109440754,1.9857840000000002,61.844076492977706,61.87594957141211
gradual_freezing,1,72410.3,248.328,168.106,115.153,171.553,997.153,211.356,0.000828676,0.00129702,1,0,20.113972222222223,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.2717905749484,378.71223507022296,11.138140555308382,-6.685111094407546,1.9943060000000001,61.844076492977706,61.87622365408957
gradual_freezing,1,72470.3,248.364,168.005,115.18,171.312,995.511,211.343,0.000828973,0.00129752,1,0,20.13063888888889,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.2847905749484,377.0702350702229,11.037140555308383,-6.926111094407531,1.991022,61.844076492977706,61.876117895952085
gradual_freezing,1,72530.4,248.984,167.454,115.282,172.101,994.271,211.331,0.000829271,0.00129802,1,0,20.147333333333332,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.2967905749484,375.8302350702229,10.486140555308396,-6.137111094407544,1.988542,61.844076492977706,61.87603814527108
gradual_freezing,1,72590.4,248.494,167.684,115.903,171.488,997.313,211.318,0.000829568,0.00129852,1,0,20.163999999999998,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.30979057494838,378.8722350702229,10.716140555308385,-6.7501110944075435,1.994626,61.844076492977706,61.87623396869879
gradual_freezing,1,72650.5,248.623,168.103,116.025,171.081,997.875,211.306,0.000829864,0.00129902,1,0,20.180694444444445,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.32179057494838,379.43423507022294,11.135140555308396,-7.157111094407554,1.9957500000000001,61.844076492977706,61.87627021186537
gradual_freezing,1,72710.5,249.009,167.57,115.602,170.694,996.067,211.293,0.00083016,0.00129952,1,0,20.19736111111111,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.334790574948386,377.62623507022295,10.602140555308381,-7.544111094407555,1.992134,61.844076492977706,61.87615368737163
gradual_freezing,1,72770.5,248.848,166.603,115.392,171.194,998.946,211.281,0.000830456,0.00130001,1,0,20.214027777777776,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.346790574948386,380.50523507022297,9.635140555308396,-7.044111094407555,1.997892,61.844076492977706,61.87633933672016
gradual_freezing,1,72830.6,249.309,167.309,115.409,170.895,998.767,211.269,0.000830751,0.00130051,1,0,20.230722222222223,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.35879057494839,380.326235070223,10.341140555308385,-7.343111094407533,1.9975340000000001,61.844076492977706,61.876327778484345
gradual_freezing,1,72890.6,248.717,167.355,115.408,171.261,999.321,211.256,0.000831046,0.00130101,1,0,20.247388888888892,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.37179057494839,380.88023507022297,10.387140555308378,-6.977111094407547,1.998642,61.844076492977706,61.87636355760931
gradual_freezing,1,72950.7,249.24,166.942,115.047,171.137,997.667,211.244,0.00083134,0.0013015,1,0,20.264083333333332,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.38379057494839,379.22623507022297,9.974140555308395,-7.101111094407543,1.9953340000000002,61.844076492977706,61.87625679564685
gradual_freezing,1,73010.7,249.219,166.942,115.607,170.703,998.143,211.232,0.000831634,0.001302,1,0,20.280749999999998,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.39579057494839,379.70223507022297,9.974140555308395,-7.53511109440754,1.996286,61.844076492977706,61.87628750226595
gradual_freezing,1,73070.7,248.663,167.363,115.694,171.809,998.657,211.219,0.000831928,0.00130249,1,0,20.297416666666667,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.4087905749484,380.216235070223,10.395140555308387,-6.429111094407546,1.997314,61.844076492977706,61.87632067668434
gradual_freezing,1,73130.8,249.232,168.14,115.927,171.806,998.948,211.207,0.000832221,0.00130298,1,0,20.314111111111114,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.4207905749484,380.5072350702229,11.172140555308374,-6.4321110944075315,1.997896,61.844076492977706,61.87633946587414
gradual_freezing,1,73190.8,249.012,167.0,115.053,171.667,1000.29,211.195,0.000832514,0.00130347,1,0,20.33077777777778,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.4327905749484,381.8492350702229,10.032140555308388,-6.5711110944075415,2.00058,61.844076492977706,61.87642618643773
gradual_freezing,1,73250.9,249.499,168.199,115.487,171.377,999.129,211.182,0.000832806,0.00130397,1,0,20.34747222222222,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.445790574948404,380.68823507022296,11.2311405553084,-6.8611110944075335,1.998258,61.844076492977706,61.87635115537956
gradual_freezing,1,73310.9,248.804,167.679,116.527,170.872,997.456,211.17,0.000833098,0.00130446,1,0,20.36413888888889,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.457790574948405,379.01523507022296,10.71114055530839,-7.366111094407529,1.994912,61.844076492977706,61.876243188779824
gradual_freezing,1,73371.0,249.154,167.458,115.496,171.793,1000.54,211.158,0.00083339,0.00130495,1,0,20.38083333333333,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.469790574948405,382.0992350702229,10.490140555308386,-6.445111094407537,2.00108,61.844076492977706,61.87644235438619
gradual_freezing,1,73431.0,248.577,167.602,115.113,170.731,1003.14,211.146,0.000833681,0.00130544,1,0,20.3975,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.481790574948405,384.6992350702229,10.634140555308392,-7.5071110944075485,2.00628,61.844076492977706,61.876610740308635
gradual_freezing,1,73491.0,249.297,167.474,115.556,170.832,1002.92,211.133,0.000833971,0.00130593,1,0,20.414166666666667,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.49479057494838,384.4792350702229,10.506140555308377,-7.4061110944075494,2.00584,61.844076492977706,61.87659647536278
gradual_freezing,1,73551.1,248.571,167.451,115.085,171.492,999.214,211.121,0.000834262,0.00130642,1,0,20.430861111111113,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.50679057494838,380.773235070223,10.483140555308381,-6.746111094407553,1.998428,61.844076492977706,61.87635664565636
gradual_freezing,1,73611.1,249.342,167.521,114.863,172.067,997.099,211.109,0.000834552,0.0013069,1,0,20.44752777777778,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.51879057494838,378.658235070223,10.553140555308374,-6.171111094407536,1.9941980000000001,61.844076492977706,61.87622017328209
gradual_freezing,1,73671.2,248.647,167.579,115.567,171.369,1001.84,211.097,0.000834841,0.00130739,1,0,20.464222222222222,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.530790574948384,383.39923507022297,10.611140555308396,-6.869111094407543,2.00368,61.844076492977706,61.876526492779774
gradual_freezing,1,73731.2,248.978,167.625,114.719,171.161,998.172,211.085,0.00083513,0.00130788,1,0,20.480888888888888,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.542790574948384,379.73123507022297,10.657140555308388,-7.077111094407542,1.9963440000000001,61.844076492977706,61.876289373520244
gradual_freezing,1,73791.2,247.953,167.54,115.89,171.282,999.592,211.073,0.000835419,0.00130836,1,0,20.497555555555554,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.554790574948385,381.1512350702229,10.57214055530838,-6.956111094407532,1.999184,61.844076492977706,61.87638106689122
gradual_freezing,1,73851.3,248.08,166.152,115.902,172.797,1001.77,211.061,0.000835707,0.00130885,1,0,20.51425,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.566790574948385,383.3292350702229,9.184140555308375,-5.441111094407546,2.00354,61.844076492977706,61.87652195947084
gradual_freezing,1,73911.3,248.244,168.824,116.016,172.238,1000.84,211.049,0.000835995,0.00130933,1,0,20.530916666666666,gradual_freezing_run1,255.6277905749484,618.4407649297771,156.9678594446916,178.23811109440754,1055419.8663860464,0.6883448379583313,-44.578790574948385,382.39923507022297,11.8561405553084,-6.0001110944075435,2.00168,61.844076492977706,61.876461761251974
